"region1","year","co2","pop","gdp","gdp_per_capita","co2_per_capita","accumulated_co2"
"Africa",1816,0,0,0,NA,NA,0
"Africa",1817,0,0,0,NA,NA,0
"Africa",1818,0,0,0,NA,NA,0
"Africa",1819,0,0,0,NA,NA,0
"Africa",1820,0,0,0,NA,NA,0
"Africa",1821,0,0,0,NA,NA,0
"Africa",1822,0,0,0,NA,NA,0
"Africa",1823,0,0,0,NA,NA,0
"Africa",1824,0,0,0,NA,NA,0
"Africa",1825,0,0,0,NA,NA,0
"Africa",1826,0,0,0,NA,NA,0
"Africa",1827,0,0,0,NA,NA,0
"Africa",1828,0,0,0,NA,NA,0
"Africa",1829,0,0,0,NA,NA,0
"Africa",1830,0,0,0,NA,NA,0
"Africa",1831,0,0,0,NA,NA,0
"Africa",1832,0,0,0,NA,NA,0
"Africa",1833,0,0,0,NA,NA,0
"Africa",1834,0,0,0,NA,NA,0
"Africa",1835,0,0,0,NA,NA,0
"Africa",1836,0,0,0,NA,NA,0
"Africa",1837,0,0,0,NA,NA,0
"Africa",1838,0,0,0,NA,NA,0
"Africa",1839,0,0,0,NA,NA,0
"Africa",1840,0,0,0,NA,NA,0
"Africa",1841,0,0,0,NA,NA,0
"Africa",1842,0,0,0,NA,NA,0
"Africa",1843,0,0,0,NA,NA,0
"Africa",1844,0,0,0,NA,NA,0
"Africa",1845,0,0,0,NA,NA,0
"Africa",1846,0,0,0,NA,NA,0
"Africa",1847,0,0,0,NA,NA,0
"Africa",1848,0,0,0,NA,NA,0
"Africa",1849,0,0,0,NA,NA,0
"Africa",1850,0,0,0,NA,NA,0
"Africa",1851,0,0,0,NA,NA,0
"Africa",1852,0,0,0,NA,NA,0
"Africa",1853,0,0,0,NA,NA,0
"Africa",1854,0,0,0,NA,NA,0
"Africa",1855,0,0,0,NA,NA,0
"Africa",1856,0,0,0,NA,NA,0
"Africa",1857,0,0,0,NA,NA,0
"Africa",1858,0,0,0,NA,NA,0
"Africa",1859,0,0,0,NA,NA,0
"Africa",1860,0,0,0,NA,NA,0
"Africa",1861,0,0,0,NA,NA,0
"Africa",1862,0,0,0,NA,NA,0
"Africa",1863,0,0,0,NA,NA,0
"Africa",1864,0,0,0,NA,NA,0
"Africa",1865,0,0,0,NA,NA,0
"Africa",1866,0,0,0,NA,NA,0
"Africa",1867,0,0,0,NA,NA,0
"Africa",1868,0,0,0,NA,NA,0
"Africa",1869,0,0,0,NA,NA,0
"Africa",1870,0,0,0,NA,NA,0
"Africa",1871,0,0,0,NA,NA,0
"Africa",1872,0,0,0,NA,NA,0
"Africa",1873,0,0,0,NA,NA,0
"Africa",1874,0,0,0,NA,NA,0
"Africa",1875,0,0,0,NA,NA,0
"Africa",1876,0,0,0,NA,NA,0
"Africa",1877,0,0,0,NA,NA,0
"Africa",1878,0,0,0,NA,NA,0
"Africa",1879,0,0,0,NA,NA,0
"Africa",1880,0,0,0,NA,NA,0
"Africa",1881,0,0,0,NA,NA,0
"Africa",1882,0,0,0,NA,NA,0
"Africa",1883,0,0,0,NA,NA,0
"Africa",1884,0,0,0,NA,NA,0
"Africa",1885,0,0,0,NA,NA,0
"Africa",1886,0,0,0,NA,NA,0
"Africa",1887,0,0,0,NA,NA,0
"Africa",1888,0,0,0,NA,NA,0
"Africa",1889,0,0,0,NA,NA,0
"Africa",1890,0,0,0,NA,NA,0
"Africa",1891,0,0,0,NA,NA,0
"Africa",1892,0,0,0,NA,NA,0
"Africa",1893,0,0,0,NA,NA,0
"Africa",1894,0,0,0,NA,NA,0
"Africa",1895,0,0,0,NA,NA,0
"Africa",1896,0,0,0,NA,NA,0
"Africa",1897,0,0,0,NA,NA,0
"Africa",1898,0,0,0,NA,NA,0
"Africa",1899,0,0,0,NA,NA,0
"Africa",1900,0,0,0,NA,NA,0
"Africa",1901,0,0,0,NA,NA,0
"Africa",1902,0,0,0,NA,NA,0
"Africa",1903,0,0,0,NA,NA,0
"Africa",1904,0,0,0,NA,NA,0
"Africa",1905,0,0,0,NA,NA,0
"Africa",1906,0,0,0,NA,NA,0
"Africa",1907,0,0,0,NA,NA,0
"Africa",1908,0,0,0,NA,NA,0
"Africa",1909,0,0,0,NA,NA,0
"Africa",1910,0,0,0,NA,NA,0
"Africa",1911,0,0,0,NA,NA,0
"Africa",1912,0,0,0,NA,NA,0
"Africa",1913,0,0,0,NA,NA,0
"Africa",1914,0,0,0,NA,NA,0
"Africa",1915,0,0,0,NA,NA,0
"Africa",1916,0,0,0,NA,NA,0
"Africa",1917,0,0,0,NA,NA,0
"Africa",1918,0,0,0,NA,NA,0
"Africa",1919,0,0,0,NA,NA,0
"Africa",1920,0,0,0,NA,NA,0
"Africa",1921,0,0,0,NA,NA,0
"Africa",1922,0,0,0,NA,NA,0
"Africa",1923,0,0,0,NA,NA,0
"Africa",1924,0,0,0,NA,NA,0
"Africa",1925,0,0,0,NA,NA,0
"Africa",1926,0,0,0,NA,NA,0
"Africa",1927,0,0,0,NA,NA,0
"Africa",1928,0,0,0,NA,NA,0
"Africa",1929,0,0,0,NA,NA,0
"Africa",1930,0,0,0,NA,NA,0
"Africa",1931,0,0,0,NA,NA,0
"Africa",1932,0,0,0,NA,NA,0
"Africa",1933,0,0,0,NA,NA,0
"Africa",1934,0,0,0,NA,NA,0
"Africa",1935,0,0,0,NA,NA,0
"Africa",1936,0,0,0,NA,NA,0
"Africa",1937,0,0,0,NA,NA,0
"Africa",1938,0,0,0,NA,NA,0
"Africa",1939,0,0,0,NA,NA,0
"Africa",1940,0,0,0,NA,NA,0
"Africa",1941,0,0,0,NA,NA,0
"Africa",1942,0,0,0,NA,NA,0
"Africa",1943,0,0,0,NA,NA,0
"Africa",1944,0,0,0,NA,NA,0
"Africa",1945,0,0,0,NA,NA,0
"Africa",1946,0,0,0,NA,NA,0
"Africa",1947,0,0,0,NA,NA,0
"Africa",1948,0,0,0,NA,NA,0
"Africa",1949,0,0,0,NA,NA,0
"Africa",1950,31590.312,71985111.7683275,103205.246561183,NA,NA,31590.312
"Africa",1951,65261.601,145506729.61421,211266.954915684,NA,NA,96851.913
"Africa",1952,101998.52,220610831.459545,323446.666642211,1465.71798355764,0.46198993069647,198850.433
"Africa",1953,107703.690666667,225356493.56836,336532.244327212,1493.00694449819,0.477727033402375,306554.123666667
"Africa",1954,113171.334333333,230265663.922749,350324.473816291,1520.95836282043,0.491409378276489,419725.458
"Africa",1955,119519.639,235394905.612912,364140.172799777,1546.52701363619,0.507360158686179,539245.097
"Africa",1956,127210.225,240759683.746149,378868.300855487,1573.31463499606,0.527998716248791,666455.322
"Africa",1957,135211.31,246340538.438168,392854.623278573,1594.40548760464,0.54869465075207,801666.632
"Africa",1958,141617.943666667,252103138.663951,405700.88690301,1609.12282515025,0.561532943182049,943284.575666667
"Africa",1959,145843.812,259956032.230585,422736.624241564,1625.81034706645,0.561246490489878,1089128.38766667
"Africa",1960,150816.035666667,268064282.98282,441370.663750446,1645.79745864134,0.562775582818263,1239944.42333333
"Africa",1961,155253.308333333,276353252.801031,460230.812285773,1665.16248273249,0.561597789834488,1395197.73166667
"Africa",1962,161409.720666667,282897921.730725,475686.196849039,1681.33943104116,0.570495629685485,1556607.45233333
"Africa",1963,167994.984333333,289721440.339322,496251.484523719,1712.07431917871,0.579676627967111,1724602.43666667
"Africa",1964,178515.537666667,297014968.265313,522856.55438719,1759.34762850378,0.600510437598958,1903117.97433333
"Africa",1965,194247.345666667,304708227.168142,553470.732092524,1815.5857949798,0.636719165656049,2097365.32
"Africa",1966,209124.125,312657593.464265,577594.766927672,1846.95962497628,0.668404723503782,2306489.445
"Africa",1967,223525.385,320788928.845461,596108.657000961,1858.38418420647,0.69648509785935,2530014.83
"Africa",1968,238043.694666667,329197367.584226,614235.18722746,1865.665716037,0.722478357618665,2768058.52466667
"Africa",1969,256871.799666667,337855666.992539,644238.295842834,1905.67943297916,0.759600753968481,3024930.32433333
"Africa",1970,278616.089333333,346581769.989308,689754.926439707,1988.38145059014,0.803147913524346,3303546.41366667
"Africa",1971,303334.721666667,355525977.233504,737671.323411538,2073.55521331735,0.852288094346377,3606881.13533333
"Africa",1972,327934.273666667,364866409.307354,779699.305909974,2136.28583472478,0.898008619458739,3934815.409
"Africa",1973,353040.936,374626049.017259,812888.632635014,2169.37390424748,0.941736540667398,4287856.345
"Africa",1974,371830.660666667,384646282.468804,849681.111960206,2208.24892339354,0.966295889665705,4659687.00566667
"Africa",1975,383549.519,394710998.499624,878022.143962407,2224.26913382981,0.971951907034774,5043236.52466667
"Africa",1976,397555.033333333,405139438.118894,916022.573330785,2260.57553925393,0.981041066650179,5440791.558
"Africa",1977,412362.651666667,416071838.811152,951635.941950307,2286.15928802772,0.990579284443148,5853154.20966667
"Africa",1978,437473.672,427538668.640075,993197.992705912,2322.83699957324,1.02284650740045,6290627.88166667
"Africa",1979,463833.677,439372699.085453,1030856.41713617,2345.83583237567,1.05482327988265,6754461.55866667
"Africa",1980,498059.350333333,451526419.047582,1071446.96787734,2372.1842462813,1.1021334391926,7252520.909
"Africa",1981,526859.902666667,464507885.519905,1107399.64511038,2384.12845428222,1.13383945132197,7779380.81166667
"Africa",1982,551002.065,478345150.629906,1139404.23604657,2382.41421827386,1.15183415922765,8330382.87666667
"Africa",1983,570591.310666667,493008217.392495,1158303.066679,2349.96150189235,1.15714315429467,8900974.18733333
"Africa",1984,604052.712666667,507788783.599679,1182349.45747769,2329.07357078311,1.18877055578456,9505026.9
"Africa",1985,635323.758,522563502.459996,1208444.93583163,2312.49986752086,1.21513996309811,10140350.658
"Africa",1986,667039.612333333,537298597.074174,1240635.25996687,2309.00198762618,1.24141185569384,10807390.2703333
"Africa",1987,680415.052333333,552178462.478387,1269385.53862266,2299.28105870106,1.23244756440645,11487805.3226667
"Africa",1988,700020.706,567324500.912946,1302607.69910686,2296.01425493458,1.23394495467212,12187826.0286667
"Africa",1989,702725.725666667,582820237.930109,1341153.61070319,2300.73431343678,1.20618927714999,12890551.7543333
"Africa",1990,692275.851,599382528.65986,1381326.69758419,2304.81616671388,1.15666337969155,13582827.6053333
"Africa",1991,680093.398333333,617266183.930314,1420028.64073219,2300.73440207649,1.10262906433141,14262921.0036667
"Africa",1992,669878.049333333,635637455.037957,1453437.78371158,2286.66133358036,1.05430510252228,14932799.053
"Africa",1993,686116.791333333,653507918.666667,1492684.37797263,2284.27280505515,1.05013564961183,15618915.8443333
"Africa",1994,720067.516666667,670086752,1536712.24694543,2292.93849828807,1.07354317024462,16338983.361
"Africa",1995,779039.737,686581028.333333,1597969.61089544,2326.63798748363,1.13351323418493,17118023.098
"Africa",1996,833937.91,703308439.666667,1687748.45346136,2398.32545715482,1.18525715814551,17951961.008
"Africa",1997,868478.364,720683686.666667,1788666.40282225,2480.35891948768,1.20499332415686,18820439.372
"Africa",1998,891201.052666667,738266874,1897725.38773195,2569.30809727916,1.20717566205531,19711640.4246667
"Africa",1999,900425.073,756271266.333333,1998078.22517016,2640.89243096091,1.19101095825828,20612065.4976667
"Africa",2000,912527.081333333,774798015.333333,2106654.23678401,2717.71532391281,1.17804639970997,21524592.579
"Africa",2001,914836.672666667,793961094.333333,2230687.89981787,2807.88167638298,1.15249823000294,22439429.2516667
"Africa",2002,914600.173,813686550.666667,2376818.62091188,2919.05742455285,1.12478948279431,23354029.4246667
"Africa",2003,933946.510666667,834010357.333333,2540910.69645116,3044.47102298382,1.119609099449,24287975.9353333
"Africa",2004,975511.828666667,854883810.666667,2723760.62885279,3183.71969214469,1.14016934706136,25263487.764
"Africa",2005,1030009.32566667,876278174.333333,2928640.50995518,3339.3895236954,1.1752144872523,26293497.0896667
"Africa",2006,1064513.62966667,898353682.333333,3159499.72082282,3513.93944698145,1.18501342223773,27358010.7193333
"Africa",2007,1090444.136,921286649.666667,3421740.9892207,3710.57827521908,1.1835730773747,28448454.8553333
"Africa",2008,1127922.60733333,945136016.666667,3707950.11255251,3919.45113331314,1.19316844204781,29576377.4626667
"Africa",2009,1154830.67366667,969918480.333333,3988946.93579701,4109.66083003469,1.19073198848176,30731208.1363333
"Africa",2010,1185688.87033333,995530343.666667,4289079.74636415,4305.07057527776,1.19121097982755,31916897.0066667
"Africa",2011,1212103.008,1021836142.66667,4537138.84079691,4437.89578058626,1.18604185874655,33129000.0146667
"Africa",2012,1239620.94,1048762806,4785558.80946059,4561.90171339377,1.18217945282561,34368620.9546667
"Africa",2013,1256245.92966667,1076444769.33333,4974619.1398292,4620.04117063242,1.16748099519543,35624866.8843333
"Africa",2014,1286106.87233333,1105060500.66667,5185088.95855472,4691.20383912078,1.16366853561884,36910973.7566667
"Africa",2015,1307226.20933333,1134502992,5375522.69204125,4737.37059089935,1.15235532122553,38218199.966
"Africa",2016,1337147.76233333,1164551062.66667,5542345.64552921,4759.19808523498,1.14865157061719,39555347.7283333
"Africa",2017,1345436.05066667,1195198912.66667,5700079.4601859,4769.17229522269,1.12583954115616,40900783.779
"Africa",2018,1357898.601,1226347415,5862599.03976266,4779.99120677018,1.10774527188499,42258682.38
"Africa",2019,1391867.64866667,1257855961.69888,6047783.93939013,4807.55362485503,1.10642883696128,43650550.0286667
"Africa",2020,1387357.78,1289580124.49229,6122029.34279196,4749.04625965729,1.07625420826901,45037907.8086667
"Africa",2021,1413300.78333333,1321470839.70996,6241560.71418152,4723.95368174717,1.07005743678955,46451208.592
"Africa",2022,1399642.45566667,1353512355.81119,6373312.61378166,4707.30031444382,1.03411385116146,47850851.0476667
"Developed",1750,948469.212,913020113.684453,4346186.25304596,4676.00380423934,1.02805773249181,32375823.283
"Developed",1751,471170.670333333,461849466.466784,2208601.89348105,4644.70729403487,1.02200161382215,16423496.9766667
"Developed",1752,0,0,-0.00000000130208333333333,4613.41078383039,1.01594549515249,0
"Developed",1753,0,0,-0.00000000130208333333333,4582.11427362591,1.00988937648283,0
"Developed",1754,0,0,-0.00000000130208333333333,4550.81776342143,1.00383325781318,0
"Developed",1755,0,0,-0.00000000130208333333333,4519.52125321695,0.997777139143519,0
"Developed",1756,0,0,-0.00000000130208333333333,4488.22474301248,0.991721020473861,0
"Developed",1757,0,0,-0.00000000130208333333333,4456.928232808,0.985664901804204,0
"Developed",1758,0,0,-0.00000000130208333333333,4425.63172260352,0.979608783134547,0
"Developed",1759,0,0,-0.00000000130208333333333,4394.33521239904,0.973552664464889,0
"Developed",1760,0,0,-0.00000000130208333333333,4363.03870219456,0.967496545795232,0
"Developed",1761,0,0,-0.00000000130208333333333,4331.74219199009,0.961440427125574,0
"Developed",1762,0,0,-0.00000000130208333333333,4300.44568178561,0.955384308455917,0
"Developed",1763,0,0,-0.00000000130208333333333,4269.14917158113,0.94932818978626,0
"Developed",1764,0,0,-0.00000000130208333333333,4237.85266137665,0.943272071116602,0
"Developed",1765,0,0,-0.00000000130208333333333,4206.55615117217,0.937215952446945,0
"Developed",1766,0,0,-0.00000000130208333333333,4175.2596409677,0.931159833777287,0
"Developed",1767,0,0,-0.00000000130208333333333,4143.96313076322,0.92510371510763,0
"Developed",1768,0,0,-0.00000000130208333333333,4112.66662055874,0.919047596437972,0
"Developed",1769,0,0,-0.00000000130208333333333,4081.37011035426,0.912991477768315,0
"Developed",1770,0,0,-0.00000000130208333333333,4050.07360014978,0.906935359098658,0
"Developed",1771,0,0,-0.00000000130208333333333,4018.7770899453,0.900879240429,0
"Developed",1772,0,0,-0.00000000130208333333333,3987.48057974083,0.894823121759343,0
"Developed",1773,0,0,-0.00000000130208333333333,3956.18406953635,0.888767003089685,0
"Developed",1774,0,0,-0.00000000130208333333333,3924.88755933187,0.882710884420028,0
"Developed",1775,0,0,-0.00000000130208333333333,3893.59104912739,0.87665476575037,0
"Developed",1776,0,0,-0.00000000130208333333333,3862.29453892291,0.870598647080713,0
"Developed",1777,0,0,-0.00000000130208333333333,3830.99802871844,0.864542528411056,0
"Developed",1778,0,0,-0.00000000130208333333333,3799.70151851396,0.858486409741398,0
"Developed",1779,0,0,-0.00000000130208333333333,3768.40500830948,0.852430291071741,0
"Developed",1780,0,0,-0.00000000130208333333333,3737.108498105,0.846374172402083,0
"Developed",1781,0,0,-0.00000000130208333333333,3705.81198790052,0.840318053732426,0
"Developed",1782,0,0,-0.00000000130208333333333,3674.51547769605,0.834261935062769,0
"Developed",1783,0,0,-0.00000000130208333333333,3643.21896749157,0.828205816393111,0
"Developed",1784,0,0,-0.00000000130208333333333,3611.92245728709,0.822149697723454,0
"Developed",1785,0,0,-0.00000000130208333333333,3580.62594708261,0.816093579053796,0
"Developed",1786,0,0,-0.00000000130208333333333,3549.32943687813,0.810037460384139,0
"Developed",1787,0,0,-0.00000000130208333333333,3518.03292667366,0.803981341714482,0
"Developed",1788,0,0,-0.00000000130208333333333,3486.73641646918,0.797925223044824,0
"Developed",1789,0,0,-0.00000000130208333333333,3455.4399062647,0.791869104375167,0
"Developed",1790,0,0,-0.00000000130208333333333,3424.14339606022,0.785812985705509,0
"Developed",1791,0,0,-0.00000000130208333333333,3392.84688585574,0.779756867035852,0
"Developed",1792,0,0,-0.00000000130208333333333,3361.55037565127,0.773700748366194,0
"Developed",1793,0,0,-0.00000000130208333333333,3330.25386544679,0.767644629696537,0
"Developed",1794,0,0,-0.00000000130208333333333,3298.95735524231,0.76158851102688,0
"Developed",1795,0,0,-0.00000000130208333333333,3267.66084503783,0.755532392357222,0
"Developed",1796,0,0,-0.00000000130208333333333,3236.36433483335,0.749476273687565,0
"Developed",1797,0,0,-0.00000000130208333333333,3205.06782462888,0.743420155017907,0
"Developed",1798,0,0,-0.00000000130208333333333,3173.7713144244,0.73736403634825,0
"Developed",1799,0,0,-0.00000000130208333333333,3142.47480421992,0.731307917678592,0
"Developed",1800,0,0,-0.00000000130208333333333,3111.17829401544,0.725251799008935,0
"Developed",1801,0,0,-0.00000000130208333333333,3079.88178381096,0.719195680339278,0
"Developed",1802,0,0,-0.00000000130208333333333,3048.58527360649,0.71313956166962,0
"Developed",1803,0,0,-0.00000000130208333333333,3017.28876340201,0.707083442999963,0
"Developed",1804,0,0,-0.00000000130208333333333,2985.99225319753,0.701027324330305,0
"Developed",1805,0,0,-0.00000000130208333333333,2954.69574299305,0.694971205660648,0
"Developed",1806,0,0,-0.00000000130208333333333,2923.39923278857,0.688915086990991,0
"Developed",1807,0,0,-0.00000000130208333333333,2892.1027225841,0.682858968321333,0
"Developed",1808,0,0,-0.00000000130208333333333,2860.80621237962,0.676802849651676,0
"Developed",1809,0,0,-0.00000000130208333333333,2829.50970217514,0.670746730982018,0
"Developed",1810,0,0,-0.00000000130208333333333,2798.21319197066,0.664690612312361,0
"Developed",1811,0,0,-0.00000000130208333333333,2766.91668176618,0.658634493642704,0
"Developed",1812,0,0,-0.00000000130208333333333,2735.62017156171,0.652578374973046,0
"Developed",1813,0,0,-0.00000000130208333333333,2704.32366135723,0.646522256303389,0
"Developed",1814,0,0,-0.00000000130208333333333,2673.02715115275,0.640466137633731,0
"Developed",1815,0,0,-0.00000000130208333333333,2641.73064094827,0.634410018964074,0
"Developed",1816,0,0,-0.00000000130208333333333,2610.43413074379,0.628353900294416,0
"Developed",1817,0,0,-0.00000000130208333333333,2579.13762053932,0.622297781624759,0
"Developed",1818,0,0,-0.00000000130208333333333,2547.84111033484,0.616241662955102,0
"Developed",1819,0,0,-0.00000000130208333333333,2516.54460013036,0.610185544285444,0
"Developed",1820,0,0,-0.00000000130208333333333,2485.24808992588,0.604129425615787,0
"Developed",1821,16956.183,29633666.6666666,70995.8634190328,2453.9515797214,0.598073306946129,16956.183
"Developed",1822,34537.1753333333,59664333.3333333,142370.71647235,2422.65506951693,0.592017188276472,51493.3583333333
"Developed",1823,52799.1443333333,90087999.9999999,215434.96197235,2391.35855931245,0.585961069606814,104292.502666667
"Developed",1824,54478.1363333333,91270999.9999999,221275.090571219,2423.87252543985,0.596800306240069,158770.639
"Developed",1825,56563.0756666667,92451333.3333333,227344.876313019,2458.73683052655,0.611687486197373,215333.714666667
"Developed",1826,58201.2246666667,93612999.9999999,231627.964479131,2474.49600730578,0.621616697606925,273534.939333333
"Developed",1827,60882.8953333333,94739666.6666666,233908.727750145,2468.98224472411,0.642490776963056,334417.834666667
"Developed",1828,62887.2993333333,95836666.6666666,235634.814499716,2458.70690606953,0.65603941814405,397305.134
"Developed",1829,64570.584,96915999.9999999,238617.774893969,2462.17496500062,0.666277374152783,461875.718
"Developed",1830,70309.0243333333,102337666.666667,249036.197791361,2435.32383447814,0.685193314814874,532184.742333333
"Developed",1831,74438.5213333333,107788000,261405.642943913,2426.61412906747,0.689375429060669,606623.263666667
"Developed",1832,78096.3583333333,113273000,276623.470211006,2441.72032731742,0.689668883859594,684719.622
"Developed",1833,76738.8806666667,114443000,284570.32894095,2486.21034284257,0.670598321003533,761458.502666667
"Developed",1834,78450.485,115613000,291350.564109466,2519.97942504479,0.678408886221299,839908.987666667
"Developed",1835,83456.614,117198000,299262.864160791,2553.05359014151,0.711607721789795,923365.601666667
"Developed",1836,90813.2906666667,118825666.666667,306832.71347337,2581.70655925971,0.763656355197588,1014178.89233333
"Developed",1837,95951.218,120483333.333333,313862.71023329,2605.05833715078,0.796232620596155,1110130.11033333
"Developed",1838,98110.5843333333,121775666.666667,318211.051181713,2613.04808619318,0.805784042868708,1208240.69466667
"Developed",1839,98409.66,124124666.666667,323283.34319943,2604.6433843777,0.792970407160926,1306650.35466667
"Developed",1840,101695.469,126517333.333333,332278.190068133,2626.236454126,0.803526270973944,1408345.82366667
"Developed",1841,106345.361333333,128984333.333333,339955.483663549,2635.39197406371,0.824228273057682,1514691.185
"Developed",1842,112285.189,130472000,344331.819590999,2639.35124400173,0.860385204592906,1626976.374
"Developed",1843,116900.745666667,132440666.666667,348962.059264058,2634.84655548339,0.882407437565814,1743877.11966667
"Developed",1844,123165.672,134404666.666667,359060.318307603,2670.65551247305,0.916076686131575,1867042.79166667
"Developed",1845,131251.088333333,136382666.666667,373015.719024022,2734.51309560502,0.961888920835261,1998293.88
"Developed",1846,141535.206333333,140354666.666667,390395.36238132,2781.29601977752,1.0075467128659,2139829.08633333
"Developed",1847,153360.018,144135000,404494.237926835,2806.04067457844,1.06320895011221,2293189.10433333
"Developed",1848,162034.823,147586333.333333,417745.983902412,2830.37930087583,1.09772514756337,2455223.92733333
"Developed",1849,171073.041,148395333.333333,425921.688205584,2870.06654145011,1.15267397158904,2626296.96833333
"Developed",1850,179478.866666667,149242333.333333,431970.675470577,2894.33279909736,1.20230390608369,2805775.835
"Developed",1851,187602.223333333,150323666.666667,439011.359780445,2920.33818609523,1.24782025146243,2993378.05833333
"Developed",1852,194411.128,151640000,450706.755776286,2971.72843237604,1.28193439523306,3187789.18633333
"Developed",1853,200569.91,153144333.333333,464764.038763535,3034.27427699275,1.30939445587745,3388359.09633333
"Developed",1854,218565.621,154709333.333333,481737.991699326,3113.42383453815,1.41185727689197,3606924.71733333
"Developed",1855,235163.237,156262666.666667,490436.566124241,3138.42145869966,1.50418287854946,3842087.95433333
"Developed",1856,254149.575,157799000,504368.912135925,3195.98170770205,1.61028506706853,4096237.52933333
"Developed",1857,261170.455,159397000,516183.703115028,3237.77399337722,1.63822765352294,4357407.98433333
"Developed",1858,267142.792,161863000,534022.353714181,3298.95329055914,1.65074559744679,4624550.77633333
"Developed",1859,273869.651666667,164378333.333333,545972.940052771,3321.27156974027,1.66588630298733,4898420.428
"Developed",1860,289492.988,176221000,585589.497641069,3323.53020326132,1.64524617371674,5187913.416
"Developed",1861,310266.093333333,187335666.666667,617292.024972834,3297.39755788873,1.65913588314342,5498179.50933333
"Developed",1862,326435.107666667,198552333.333333,652352.645017766,3285.58722838068,1.64384265140622,5824614.617
"Developed",1863,340548.758666667,200609333.333333,670098.759887857,3339.49525101889,1.69723064659291,6165163.37566667
"Developed",1864,358907.231,202713666.666667,696853.950248094,3436.81402006858,1.76977150796484,6524070.60666667
"Developed",1865,383268.836666667,204843666.666667,717168.368855529,3500.9903084951,1.87030303434908,6907339.44333333
"Developed",1866,404523.373333333,206878666.666667,725894.232580583,3508.89981353663,1.95493383086017,7311862.81666667
"Developed",1867,425647.422666667,208829333.333333,729873.44916445,3495.0800342584,2.03778331225652,7737510.23933333
"Developed",1868,442859.059666667,210622000,744041.893825713,3532.30667818065,2.10220215161155,8180369.299
"Developed",1869,465118.334333333,212559000,762586.894229843,3587.12340815478,2.18773514781212,8645487.63333333
"Developed",1870,483152.983333333,217300333.333333,787826.790314345,3625.74477807768,2.22304334154311,9128640.61666667
"Developed",1871,506882.352333333,221837666.666667,806958.74925022,3638.0108420582,2.28460794235699,9635522.969
"Developed",1872,540611.821,226256000,829188.797179635,3664.51217467304,2.3885950043322,10176134.79
"Developed",1873,581667.121666667,228034666.666667,848815.714773934,3721.88679443676,2.5496323464302,10757801.9116667
"Developed",1874,597947.345333333,230300333.333333,874068.83103042,3794.92778952549,2.59671682880271,11355749.257
"Developed",1875,611777.888666667,232757000,897968.684899341,3857.4216752021,2.62853802080509,11967527.1456667
"Developed",1876,613414.623333333,235351666.666667,914688.802434445,3886.46812340497,2.60579052265661,12580941.769
"Developed",1877,635045.984666667,238051333.333333,929138.633048529,3903.17837187689,2.66769397163587,13215987.7536667
"Developed",1878,639292.964666667,240791333.333333,940907.867875103,3907.27378940876,2.65500040162556,13855280.7183333
"Developed",1879,658523.530666667,243539333.333333,960154.898382973,3942.28281938923,2.70351946418885,14513804.249
"Developed",1880,703381.191333333,246192333.333333,992822.482288433,4031.86812415193,2.85527945306703,15217185.4403333
"Developed",1881,757826.763666667,248842000,1030604.39421832,4140.576815831,3.04400459276711,15975012.204
"Developed",1882,812433.841,251436333.333333,1075437.00663048,4276.4814908249,3.23039168107949,16787446.045
"Developed",1883,853840.717,254070333.333333,1108782.89654975,4363.48343799047,3.35956454737851,17641286.762
"Developed",1884,888502.198333333,256783000,1134585.38170319,4418.26664312288,3.45959512200547,18529788.9603333
"Developed",1885,910024.534333333,272350000,1171711.29227238,4315.05530439393,3.357548247224,19439813.4946667
"Developed",1886,918724.449,288044333.333333,1208799.51625269,4207.68379092996,3.2044206068633,20358537.9436667
"Developed",1887,940343.316,303790666.666667,1256303.54833405,4134.94035105777,3.09493734990565,21298881.2596667
"Developed",1888,994684.65,306860000,1284720.1824343,4186.31819851094,3.24006151936884,22293565.9096667
"Developed",1889,1042767.179,310028000,1320635.40973565,4259.29944998505,3.36260145367218,23336333.0886667
"Developed",1890,1107915.35966667,313256333.333333,1350484.95782625,4310.6093043542,3.536033573279,24444248.4483333
"Developed",1891,1155166.473,316452666.666667,1382606.9106403,4368.8813379725,3.64905047611954,25599414.9213333
"Developed",1892,1207328.58066667,319596333.333333,1417014.71272982,4433.23690607743,3.77730005184243,26806743.502
"Developed",1893,1217502.227,322715666.666667,1440097.28769223,4462.24264994029,3.77312137914224,28024245.729
"Developed",1894,1225399.29766667,325948000,1465473.40939491,4496.13323114156,3.75958051255204,29249645.0266667
"Developed",1895,1254251.45566667,329279666.666667,1496630.80869055,4544.40193912524,3.80813079041249,30503896.4823333
"Developed",1896,1305991.43733333,332790666.666667,1536662.71365849,4616.89039693111,3.92347725279224,31809887.9196667
"Developed",1897,1362738.32333333,336452333.333333,1587811.17589977,4718.78759623287,4.04955695151405,33172626.243
"Developed",1898,1419015.25666667,340269000,1637459.71122103,4811.18524792409,4.16918884745854,34591641.4996667
"Developed",1899,1508813.237,344143333.333333,1708738.52633432,4963.96733524401,4.38234340142416,36100454.7366667
"Developed",1900,1607793.97966667,347961333.333333,1770282.86690337,5086.78572211106,4.61861282576238,37708248.7163333
"Developed",1901,1698639.822,351833333.333333,1832188.50307571,5206.87320887199,4.8269787051346,39406888.5383333
"Developed",1902,1759288.43833333,355896666.666667,1872724.29654206,5261.51012051735,4.94266349566829,41166176.9766667
