"ISO3","year","co2","co2_per_capita","gdp","gdp_per_capita","pop","ISO2","region1","region2","accumulated_co2"
"ABW",1990,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",1991,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",1992,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",1993,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",1994,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",1995,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",1996,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",1997,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",1998,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",1999,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2000,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2001,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2002,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2003,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2004,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2005,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2006,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2007,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2008,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2009,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2010,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2011,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2012,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2013,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2014,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2015,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2016,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2017,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2018,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2019,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"ABW",2020,NA,NA,NA,NA,NA,"AW","Latin America and the Carribean","Developing",NA
"AFG",1990,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",1991,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",1992,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",1993,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",1994,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",1995,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",1996,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",1997,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",1998,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",1999,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",2000,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",2001,NA,NA,NA,NA,NA,"AF","Developing Asia and Oceania","LDCs",NA
"AFG",2002,1189.92933333333,0.0590898212378922,33331.4617953078,1656.92912791794,20077290,"AF","Developing Asia and Oceania","LDCs",2271.55533333333
"AFG",2003,1381.625,0.0650359418332825,36236.1980536588,1709.10573908145,21111339.3333333,"AF","Developing Asia and Oceania","LDCs",3653.18033333333
"AFG",2004,1449.51466666667,0.0648939550209279,40359.4399033369,1802.22223977988,22399645.6666667,"AF","Developing Asia and Oceania","LDCs",5102.695
"AFG",2005,1635.74166666667,0.069410953831946,43237.8849533967,1836.00985536379,23536624,"AF","Developing Asia and Oceania","LDCs",6738.43666666667
"AFG",2006,1845.89933333333,0.0749949339110439,45831.1839558354,1871.115099532,24469228.6666667,"AF","Developing Asia and Oceania","LDCs",8584.336
"AFG",2007,2364.40033333333,0.0933526950019228,50491.0252662649,1997.26313027476,25252478.6666667,"AF","Developing Asia and Oceania","LDCs",10948.7363333333
"AFG",2008,3169.04333333333,0.121756768525162,54314.3807366015,2093.43091522569,25924481.3333333,"AF","Developing Asia and Oceania","LDCs",14117.7796666667
"AFG",2009,4594.14,0.171673432494811,61444.2720443289,2308.19603951745,26571935.6666667,"AF","Developing Asia and Oceania","LDCs",18711.9196666667
"AFG",2010,6503.58666666667,0.236436823808501,69685.866271378,2542.27230743058,27334059.3333333,"AF","Developing Asia and Oceania","LDCs",25215.5063333333
"AFG",2011,9032.33666666667,0.317567469117362,77311.330543867,2732.35288324541,28274712,"AF","Developing Asia and Oceania","LDCs",34247.843
"AFG",2012,10248.7233333333,0.349418847416759,84238.096837434,2872.98512665738,29301769.3333333,"AF","Developing Asia and Oceania","LDCs",44496.5663333333
"AFG",2013,10524.0233333333,0.347371379660527,89495.241403779,2938.42666194386,30418948.3333333,"AF","Developing Asia and Oceania","LDCs",55020.5896666667
"AFG",2014,9630.50666666667,0.30561374800961,95512.8334094357,3024.64000342854,31574632.6666667,"AF","Developing Asia and Oceania","LDCs",64651.0963333333
"AFG",2015,9580.32666666667,0.293250661102015,98569.76777042,3018.00233762919,32670306,"AF","Developing Asia and Oceania","LDCs",74231.423
"AFG",2016,9544.62,0.283340981095195,100679.957355154,2987.94753833975,33701972,"AF","Developing Asia and Oceania","LDCs",83776.043
"AFG",2017,9791.76666666667,0.2825087877026,102821.10271279,2965.21013990831,34677708,"AF","Developing Asia and Oceania","LDCs",93567.8096666667
"AFG",2018,10096.6966666667,0.28287907420499,104901.252364573,2942.63323273382,35655469.6666667,"AF","Developing Asia and Oceania","LDCs",103664.506333333
"AFG",2019,10744.6633333333,0.292614033486157,107615.413104694,2932.52370789945,36699900.3333333,"AF","Developing Asia and Oceania","LDCs",114409.169666667
"AFG",2020,10306.8933333333,0.273375052244388,108555.21571902,2872.45423993288,37809504.3333333,"AF","Developing Asia and Oceania","LDCs",124716.063
"AGO",1990,NA,NA,NA,NA,NA,"AO","Africa","LDCs",NA
"AGO",1991,NA,NA,NA,NA,NA,"AO","Africa","LDCs",NA
"AGO",1992,6705.33333333333,0.548386939463524,84818.114425035,6944.00960083274,12229945.3333333,"AO","Africa","LDCs",13306.3
"AGO",1993,7607.16666666667,0.600393461282886,76879.6612426933,6110.46963910469,12633156,"AO","Africa","LDCs",20913.4666666667
"AGO",1994,9148.41,0.698213394344801,68934.5739470896,5303.54109118353,13044269.3333333,"AO","Africa","LDCs",30061.8766666667
"AGO",1995,11095.8033333333,0.821497278117148,65826.3173570733,4881.75734692637,13470851.3333333,"AO","Africa","LDCs",41157.68
"AGO",1996,13153.37,0.942387073854158,72520.1402936839,5198.61742096016,13919211.3333333,"AO","Africa","LDCs",54311.05
"AGO",1997,14772.26,1.02473999983902,80929.8887777276,5616.41635694046,14388916.3333333,"AO","Africa","LDCs",69083.31
"AGO",1998,16121.7333333333,1.08370932284199,87570.807785322,5884.37327050411,14873786.6666667,"AO","Africa","LDCs",85205.0433333333
"AGO",1999,16845.34,1.09576292251935,91614.3840817562,5960.60913685671,15369587.6666667,"AO","Africa","LDCs",102050.383333333
"AGO",2000,16861.76,1.06312667569933,94625.2171744051,5960.6434275207,15877226.3333333,"AO","Africa","LDCs",118912.143333333
"AGO",2001,16591.0933333333,1.01334199509102,97620.0764401555,5951.27510866983,16402134,"AO","Africa","LDCs",135503.236666667
"AGO",2002,15949.8533333333,0.941983904621496,104558.351906276,6161.26479211769,16950596,"AO","Africa","LDCs",151453.09
"AGO",2003,16136.7333333333,0.920841120409476,111683.760500347,6365.69662282127,17527356,"AO","Africa","LDCs",167589.823333333
"AGO",2004,16635.9666666667,0.916838648016196,121774.853964724,6709.00912102787,18137202,"AO","Africa","LDCs",184225.79
"AGO",2005,16676.5333333333,0.889224743359699,133843.351191093,7111.49165236384,18782142,"AO","Africa","LDCs",200902.323333333
"AGO",2006,16607.8,0.8546499895952,150591.397103007,7721.68555510345,19461474.6666667,"AO","Africa","LDCs",217510.123333333
"AGO",2007,16445.4,0.815184131695723,170895.501504524,8453.74930913614,20174327.6666667,"AO","Africa","LDCs",233955.523333333
"AGO",2008,17600.1,0.840429050812359,191774.579977303,9148.37468744645,20921182,"AO","Africa","LDCs",251555.623333333
"AGO",2009,19128.9,0.879826903634371,207439.887964122,9553.51451642579,21702960,"AO","Africa","LDCs",270684.523333333
"AGO",2010,21073.9333333333,0.934661325614774,218384.857579198,9699.59351146934,22521127,"AO","Africa","LDCs",291758.456666667
"AGO",2011,22604.1,0.96638707100518,224770.526914317,9614.77244957012,23376990,"AO","Africa","LDCs",314362.556666667
"AGO",2012,23511.7666666667,0.969095653363589,237181.405240148,9767.32026988656,24270529.3333333,"AO","Africa","LDCs",337874.323333333
"AGO",2013,24897.5,0.987471274616605,250607.377316757,9938.66029642877,25198135,"AO","Africa","LDCs",362771.823333333
"AGO",2014,26812.4,1.02337459996646,265695.176933779,10155.9940555808,26154543.6666667,"AO","Africa","LDCs",389584.223333333
"AGO",2015,29406.0333333333,1.08257535230852,275019.997692767,10137.5311937047,27134353.3333333,"AO","Africa","LDCs",418990.256666667
"AGO",2016,30260.0333333333,1.07641151528441,277748.272252742,9881.78926194334,28136934.6666667,"AO","Africa","LDCs",449250.29
"AGO",2017,28744.8,0.989153568519812,276072.599995248,9477.49447937556,29163698.3333333,"AO","Africa","LDCs",477995.09
"AGO",2018,26074.3,0.866034320248924,272321.662333481,9022.53558458836,30212302.3333333,"AO","Africa","LDCs",504069.39
"AGO",2019,24361.7,0.779729680581457,270356.231684725,8652.28962475164,31278583,"AO","Africa","LDCs",528431.09
"AGO",2020,22611.6,0.700736264233131,263490.290365825,8156.33119127358,32351869,"AO","Africa","LDCs",551042.69
"AIA",1990,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",1991,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",1992,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",1993,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",1994,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",1995,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",1996,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",1997,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",1998,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",1999,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2000,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2001,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2002,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2003,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2004,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2005,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2006,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2007,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2008,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2009,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2010,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2011,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2012,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2013,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2014,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2015,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2016,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2017,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2018,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2019,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"AIA",2020,NA,NA,NA,NA,NA,"AI","Latin America and the Carribean","Developing",NA
"ALB",1990,NA,NA,NA,NA,NA,"AL","Developed","Developed",NA
"ALB",1991,NA,NA,NA,NA,NA,"AL","Developed","Developed",NA
"ALB",1992,4139.8,1.26491119869006,14070.4195466351,4303.60043155479,3266790.33333333,"AL","Developed","Developed",9553.33333333333
"ALB",1993,2812.43333333333,0.864902184037262,12492.1273011567,3847.46843112523,3247038.66666667,"AL","Developed","Developed",12365.7666666667
"ALB",1994,2134.13333333333,0.661196756067027,12921.742382419,4005.39487274459,3227287.33333333,"AL","Developed","Developed",14499.9
"ALB",1995,2038.06666666667,0.635333945373236,14278.5691358801,4453.56584755625,3207535.66666667,"AL","Developed","Developed",16537.9666666667
"ALB",1996,2001.26666666667,0.627733022327972,15740.7801928266,4940.11538443067,3187784.33333333,"AL","Developed","Developed",18539.2333333333
"ALB",1997,1799.42,0.567697305992771,16214.1747000364,5117.89284538915,3168032.66666667,"AL","Developed","Developed",20338.6533333333
"ALB",1998,1750.57,0.555947029561312,16519.4831572881,5246.9338573088,3148281.33333333,"AL","Developed","Developed",22089.2233333333
"ALB",1999,2089.68666666667,0.668977459396841,17064.8258066999,5457.10274384295,3128529.66666667,"AL","Developed","Developed",24178.91
"ALB",2000,2658.81333333333,0.856222975636117,18679.9173593013,6011.29764638944,3108778.33333333,"AL","Developed","Developed",26837.7233333333
"ALB",2001,3135.36333333333,1.01624427957563,20401.3714157925,6613.8100009515,3085992.66666667,"AL","Developed","Developed",29973.0866666667
"ALB",2002,3394.21333333333,1.10714580984701,21733.1547349415,7088.81310416594,3066736.66666667,"AL","Developed","Developed",33367.3
"ALB",2003,3711.16666666667,1.21700955403759,23048.9641191988,7557.27325796788,3050266.33333333,"AL","Developed","Developed",37078.4666666667
"ALB",2004,4073.86666666667,1.34070150409681,24249.5013943562,7980.15584599171,3039188.33333333,"AL","Developed","Developed",41152.3333333333
"ALB",2005,4185.2,1.38306506286313,25588.8516773368,8457.82131935358,3026014,"AL","Developed","Developed",45337.5333333333
"ALB",2006,4166.66666666667,1.3840083376632,27035.8818341485,8983.154601585,3010324.33333333,"AL","Developed","Developed",49504.2
"ALB",2007,4145.36666666667,1.38595910539314,28607.3338294224,9566.21267165681,2991350.33333333,"AL","Developed","Developed",53649.5666666667
"ALB",2008,4183.23333333333,1.40867823171131,30464.8192054045,10261.4557788442,2969959.33333333,"AL","Developed","Developed",57832.8
"ALB",2009,4278.7,1.45138759879355,32155.4603910017,10909.6397763253,2948283.33333333,"AL","Developed","Developed",62111.5
"ALB",2010,4454.36666666667,1.52104273982029,33692.0036072429,11503.6018161702,2929284.66666667,"AL","Developed","Developed",66565.8666666667
"ALB",2011,4763.43333333333,1.63432904754471,34767.6091066904,11927.205636752,2915245,"AL","Developed","Developed",71329.3
"ALB",2012,4821.3,1.65893061364633,35648.2987964528,12266.6625173366,2906205.66666667,"AL","Developed","Developed",76150.6
"ALB",2013,4824.63333333333,1.66347313810294,36234.4991094159,12493.8659368341,2900229.33333333,"AL","Developed","Developed",80975.2333333333
"ALB",2014,4841.73333333333,1.67267444919217,36741.4459145119,12692.1960556869,2894865.66666667,"AL","Developed","Developed",85816.9666666667
"ALB",2015,4926.8,1.70577349015251,37355.2181967166,12933.7721936423,2888299.66666667,"AL","Developed","Developed",90743.7666666667
"ALB",2016,4852.73333333333,1.68366676685569,38269.0691539251,13279.3719776361,2881969.33333333,"AL","Developed","Developed",95596.5
"ALB",2017,4924.63333333333,1.71194832371504,39465.4146303843,13719.1474026263,2876753.66666667,"AL","Developed","Developed",100521.133333333
"ALB",2018,5097.66666666667,1.77508932891982,40933.6991860488,14253.4410250656,2871978,"AL","Developed","Developed",105618.8
"ALB",2019,5237.7,1.82822037014959,42276.6774686127,14759.0117694679,2864674.66666667,"AL","Developed","Developed",110856.5
"ALB",2020,4897.53333333333,1.71621803759379,42642.5257922945,14947.4403747573,2852805.33333333,"AL","Developed","Developed",115754.033333333
"AND",1990,NA,NA,NA,NA,NA,"AD","Developed","Developed",NA
"AND",1991,NA,NA,NA,NA,NA,"AD","Developed","Developed",NA
"AND",1992,406.704,7.34292813607983,2684.80641545968,48454.7550311053,55428.6666666667,"AD","Developed","Developed",813.408
"AND",1993,407.925333333333,7.12456001215857,2706.13522052438,47268.6492354184,57291,"AD","Developed","Developed",1221.33333333333
"AND",1994,407.925333333333,6.90006411188319,2726.54396550042,46113.319418202,59158.6666666667,"AD","Developed","Developed",1629.25866666667
"AND",1995,414.032,6.7848055216045,2763.96264913146,45286.0833495041,61040.3333333333,"AD","Developed","Developed",2043.29066666667
"AND",1996,428.688,6.83336686976443,2854.70405355912,45518.7898021959,62704,"AD","Developed","Developed",2471.97866666667
"AND",1997,448.229333333333,7.01031718537027,3013.73960489668,47128.1237024875,63919,"AD","Developed","Developed",2920.208
"AND",1998,470.213333333333,7.26958129426727,3181.87911034471,49187.1149967274,64671.6666666667,"AD","Developed","Developed",3390.42133333333
"AND",1999,489.754666666667,7.51299124207411,3351.70500409427,51419.5153142944,65174.3333333333,"AD","Developed","Developed",3880.176
"AND",2000,509.296,7.75730069374035,3472.72095889057,52893.2680473235,65646,"AD","Developed","Developed",4389.472
"AND",2001,520.288,7.821868235752,3656.70057203483,54942.5965001043,66524,"AD","Developed","Developed",4909.76
"AND",2002,526.394666666667,7.71713599753133,3854.02511544375,56433.4177823544,68255.3333333333,"AD","Developed","Developed",5436.15466666667
"AND",2003,530.058666666667,7.48748703450749,4128.38557321874,58227.0560856166,70858.6666666667,"AD","Developed","Developed",5966.21333333333
"AND",2004,542.272,7.34119681773156,4425.26294210861,59819.7794468736,73896.3333333333,"AD","Developed","Developed",6508.48533333333
"AND",2005,556.928,7.24369970644434,4749.21242275636,61724.8634667804,76888.6666666667,"AD","Developed","Developed",7065.41333333333
"AND",2006,560.592,7.09947657864196,5036.03340292513,63730.0644657675,78993.3333333333,"AD","Developed","Developed",7626.00533333333
"AND",2007,553.264,6.96735455227795,5230.25607161049,65887.3204430565,79405,"AD","Developed","Developed",8179.26933333333
"AND",2008,541.050666666667,6.92587079234968,5238.98687284288,67045.8858472911,78148,"AD","Developed","Developed",8720.32
"AND",2009,531.28,6.98920283085911,5077.33750399351,66750.4400223558,76025,"AD","Developed","Developed",9251.6
"AND",2010,523.952,7.10026983235739,4856.74166968069,65793.2455565672,73808.6666666667,"AD","Developed","Developed",9775.552
"AND",2011,508.074666666667,7.05885784630763,4735.45041446457,65801.6867351835,71979.3333333333,"AD","Developed","Developed",10283.6266666667
"AND",2012,498.304,7.01449005358216,4625.73997358156,65122.662582673,71033,"AD","Developed","Developed",10781.9306666667
"AND",2013,484.869333333333,6.83137080529256,4494.76590430025,63334.1385550994,70982.3333333333,"AD","Developed","Developed",11266.8
"AND",2014,475.098666666667,6.66081889047598,4399.90806868837,61682.7266263283,71333.6666666667,"AD","Developed","Developed",11741.8986666667
"AND",2015,467.770666666667,6.53531103109806,4404.16802484524,61527.7545896219,71578,"AD","Developed","Developed",12209.6693333333
"AND",2016,465.328,6.46566267372875,4516.71040263593,62753.6059277951,71969,"AD","Developed","Developed",12674.9973333333
"AND",2017,466.549333333333,6.41771840753542,4598.62568403996,63245.7626099089,72707.6666666667,"AD","Developed","Developed",13141.5466666667
"AND",2018,476.32,6.45381433707674,4684.12005166348,63478.4946965631,73796.6666666667,"AD","Developed","Developed",13617.8666666667
"AND",2019,479.984,6.39445289940477,4746.0249873858,63225.2577565777,75064.3333333333,"AD","Developed","Developed",14097.8506666667
"AND",2020,474.502799666667,6.21946960875929,4622.34164929235,60586.4691080851,76352,"AD","Developed","Developed",14572.3534663333
"ARE",1990,NA,NA,NA,NA,NA,"AE","Developing Asia and Oceania","Developing",NA
"ARE",1991,NA,NA,NA,NA,NA,"AE","Developing Asia and Oceania","Developing",NA
"ARE",1992,58825.7666666667,29.3070718902641,208598.826085928,103994.784397994,2008255,"AE","Developing Asia and Oceania","Developing",116154.066666667
"ARE",1993,61629.0333333333,29.1602790440968,212392.367420151,100471.364593832,2115966,"AE","Developing Asia and Oceania","Developing",177783.1
"ARE",1994,64700.8666666667,29.0725040904258,220574.497247471,99257.3641281165,2222846.33333333,"AE","Developing Asia and Oceania","Developing",242483.966666667
"ARE",1995,69855.5,29.9625914571758,231609.133442025,99394.4925587774,2328765.33333333,"AE","Developing Asia and Oceania","Developing",312339.466666667
"ARE",1996,74824.8666666667,30.5985442105057,246517.1265217,100780.242108359,2445249,"AE","Developing Asia and Oceania","Developing",387164.333333333
"ARE",1997,78378.6333333333,30.3540394563863,263580.146421855,101962.984662812,2584280.66666667,"AE","Developing Asia and Oceania","Developing",465542.966666667
"ARE",1998,81139.6,29.5825257156097,275759.057599657,100493.344379068,2746661.33333333,"AE","Developing Asia and Oceania","Developing",546682.566666667
"ARE",1999,83523.4333333333,28.6282303766999,285907.822083386,98035.3143788447,2921604,"AE","Developing Asia and Oceania","Developing",630206
"ARE",2000,84619.5,27.3656050868998,299476.165858797,96635.0700278148,3098008.66666667,"AE","Developing Asia and Oceania","Developing",714825.5
"ARE",2001,89201.8,27.2226331626451,314277.279505688,95928.5953823227,3275698,"AE","Developing Asia and Oceania","Developing",804027.3
"ARE",2002,93690.6333333333,27.0976888401084,328995.68904004,95348.5307738942,3454395.33333333,"AE","Developing Asia and Oceania","Developing",897717.933333333
"ARE",2003,100054.433333333,27.5496961915207,343014.237508434,94381.4906599233,3633765.33333333,"AE","Developing Asia and Oceania","Developing",997772.366666667
"ARE",2004,104324.8,27.3527344670061,367176.107265738,96160.6831275137,3813479,"AE","Developing Asia and Oceania","Developing",1102097.16666667
"ARE",2005,110094,27.3250634892163,395157.520651656,98038.5420954772,4029258.33333333,"AE","Developing Asia and Oceania","Developing",1212191.16666667
"ARE",2006,116008,26.521429439596,427052.132991436,97472.3042059944,4391095.33333333,"AE","Developing Asia and Oceania","Developing",1328199.16666667
"ARE",2007,123282.666666667,24.8216714704695,452189.565159197,91059.2203040718,5017523.66666667,"AE","Developing Asia and Oceania","Developing",1451481.83333333
"ARE",2008,136479.5,23.1968731721614,475909.774436527,81790.0427673903,5920087.66666667,"AE","Developing Asia and Oceania","Developing",1587961.33333333
"ARE",2009,148298.6,21.4740626990618,477285.755574241,69819.3855643547,6951317.66666667,"AE","Developing Asia and Oceania","Developing",1736259.93333333
"ARE",2010,158617.7,20.3888280041722,476253.174437618,61390.913072914,7821033.33333333,"AE","Developing Asia and Oceania","Developing",1894877.63333333
"ARE",2011,162146.733333333,19.4233717865919,479952.340213978,57490.164494024,8349873.33333333,"AE","Developing Asia and Oceania","Developing",2057024.36666667
"ARE",2012,168369.433333333,19.633409581404,495284.259989304,57754.2577270344,8573981.66666667,"AE","Developing Asia and Oceania","Developing",2225393.8
"ARE",2013,175760.066666667,20.2804496269364,516745.158994634,59633.2053159696,8664007,"AE","Developing Asia and Oceania","Developing",2401153.86666667
"ARE",2014,182429.5,20.8441143266521,535869.638907243,61221.7306103906,8750922.33333333,"AE","Developing Asia and Oceania","Developing",2583583.36666667
"ARE",2015,189003.333333333,21.3903974712129,564596.02834778,63887.7071904109,8834899,"AE","Developing Asia and Oceania","Developing",2772586.7
"ARE",2016,194149.233333333,21.7726596829042,595782.11267919,66803.7595869352,8915704.33333333,"AE","Developing Asia and Oceania","Developing",2966735.93333333
"ARE",2017,195914.3,21.7869008358563,621056.311133179,69050.1571279497,8993152.66666667,"AE","Developing Asia and Oceania","Developing",3162650.23333333
"ARE",2018,188851.266666667,20.8357167152538,636457.570091952,70189.6845414683,9067576,"AE","Developing Asia and Oceania","Developing",3351501.5
"ARE",2019,183933.666666667,20.1265974227106,643162.385908959,70366.0195670147,9140040.66666667,"AE","Developing Asia and Oceania","Developing",3535435.16666667
"ARE",2020,182651.566666667,19.8221886807209,637570.280195839,69213.3168753859,9213038.33333333,"AE","Developing Asia and Oceania","Developing",3718086.73333333
"ARG",1990,NA,NA,NA,NA,NA,"AR","Latin America and the Carribean","Developing",NA
"ARG",1991,NA,NA,NA,NA,NA,"AR","Latin America and the Carribean","Developing",NA
"ARG",1992,104713.866666667,3.16252448276594,607245.458166822,18331.9980454789,33103901.6666667,"AR","Latin America and the Carribean","Developing",206892
"ARG",1993,108028.066666667,3.2180841744646,658255.512115116,19598.6850843045,33567096,"AR","Latin America and the Carribean","Developing",314920.066666667
"ARG",1994,110029.166666667,3.23334757675822,706118.848241787,20740.961742928,34028073.6666667,"AR","Latin America and the Carribean","Developing",424949.233333333
"ARG",1995,111684.366666667,3.23845955302509,730763.519284009,21189.1972663726,34487348.6666667,"AR","Latin America and the Carribean","Developing",536633.6
"ARG",1996,115780.833333333,3.31264187156027,750905.855784796,21490.5603184328,34941389.3333333,"AR","Latin America and the Carribean","Developing",652414.433333333
"ARG",1997,120517.1,3.40479834178773,778067.705642417,21979.6947618038,35383814.3333333,"AR","Latin America and the Carribean","Developing",772931.533333333
"ARG",1998,127111.5,3.54854791525675,823051.972930066,22973.7612517205,35812842.6666667,"AR","Latin America and the Carribean","Developing",900043.033333333
"ARG",1999,131096.866666667,3.61748519408003,844817.515688515,23317.3191856757,36234065.6666667,"AR","Latin America and the Carribean","Developing",1031139.9
"ARG",2000,133145.8,3.63302542309093,843547.554678546,23020.5834388917,36652333.3333333,"AR","Latin America and the Carribean","Developing",1164285.7
"ARG",2001,130674.233333333,3.52646552609257,819395.655852086,22111.291904484,37068099.3333333,"AR","Latin America and the Carribean","Developing",1294959.93333333
"ARG",2002,124994.266666667,3.33676140823956,776217.063652864,20724.33114007,37478765,"AR","Latin America and the Carribean","Developing",1419954.2
"ARG",2003,123456.933333333,3.25908553794563,756046.737775472,19962.1563179468,37881228.3333333,"AR","Latin America and the Carribean","Developing",1543411.13333333
"ARG",2004,128830.666666667,3.36382147245449,771207.213445431,20137.5382446799,38277329.3333333,"AR","Latin America and the Carribean","Developing",1672241.8
"ARG",2005,138341.766666667,3.57589753803746,839893.404914708,21706.9485524528,38672487,"AR","Latin America and the Carribean","Developing",1810583.56666667
"ARG",2006,147429.766666667,3.77235452542114,912246.8314236,23336.4506821717,39072049.3333333,"AR","Latin America and the Carribean","Developing",1958013.33333333
"ARG",2007,154577.7,3.91471004829776,991061.416652207,25094.1477547459,39474487.6666667,"AR","Latin America and the Carribean","Developing",2112591.03333333
"ARG",2008,161656.5,4.05326282998232,1059676.45183311,26565.2656212661,39875577,"AR","Latin America and the Carribean","Developing",2274247.53333333
