ISO3,year,gdp_per_capita,co2_per_capita,bubble_size,normalised_size,image_link,region1
USA,1952.0,16444.0,16.68099,3551219.405,1.2353546734329115,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1952.2000000000003,16538.600000000002,16.706581600000003,3563569.7460000003,1.2374935579228323,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1952.4,16633.2,16.732173200000002,3575920.087,1.2396324424127532,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1952.6,16727.8,16.7577648,3588270.428,1.241771326902674,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1952.8,16822.4,16.783356400000002,3600620.7690000003,1.2439102113925948,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1953.0,16917.0,16.808948,3612971.11,1.2460490958825157,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1953.2,16836.0,16.594275600000003,3588269.3002000004,1.2417524503567046,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1953.4,16755.0,16.3796032,3563567.4904,1.2374558048308932,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1953.6,16674.0,16.1649308,3538865.6806,1.2331591593050821,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1953.8,16593.0,15.950258400000001,3514163.8708000006,1.228862513779271,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1954.0,16512.0,15.735586,3489462.061,1.22456586825346,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1954.2,16683.6,15.975054400000001,3537272.0296000005,1.2328159506084881,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1954.3999999999999,16855.199999999997,16.214522799999997,3585081.9982000003,1.2410660329635164,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1954.6,17026.8,16.4539912,3632891.9668,1.2493161153185448,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1954.8,17198.399999999998,16.6934596,3680701.9354,1.257566197673573,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1955.0,17370.0,16.932928,3728511.904,1.2658162800286012,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1955.2,17375.4,17.0327928,3754808.4786,1.270241401857634,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1955.4,17380.8,17.1326576,3781105.0532,1.2746665236866668,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1955.6,17386.199999999997,17.2325224,3807401.6278,1.2790916455156995,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1955.8000000000002,17391.6,17.3323872,3833698.2024,1.2835167673447323,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1956.0,17397.0,17.432252,3859994.777,1.287941889173765,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1956.2000000000003,17398.8,17.342971,3855150.248,1.287132394384885,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1956.4,17400.6,17.25369,3850305.7189999996,1.286322899596005,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1956.6000000000001,17402.4,17.164409,3845461.1900000004,1.2855134048071246,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1956.8000000000002,17404.2,17.075128,3840616.6610000003,1.2847039100182447,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1957.0,17406.0,16.985847,3835772.132,1.2838944152293645,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1957.2000000000003,17314.0,16.817774800000002,3818039.2370000007,1.2809093220542132,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1957.4,17222.0,16.649702599999998,3800306.342,1.2779242288790615,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1957.6,17130.0,16.4816304,3782573.4470000006,1.2749391357039097,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1957.8,17038.0,16.3135582,3764840.552,1.2719540425287583,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1958.0,16946.0,16.145486,3747107.657,1.2689689493536067,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1958.2,17136.800000000003,16.1841568,3764070.7490000003,1.2718251774916183,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1958.4,17327.6,16.2228276,3781033.841,1.2746814056296294,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1958.6,17518.4,16.2614984,3797996.933,1.2775376337676407,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1958.8,17709.2,16.3001692,3814960.025,1.280393861905652,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1959.0,17900.0,16.33884,3831923.117,1.2832500900436634,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1959.2,17931.4,16.3599518,3845001.5456000003,1.2854307051327871,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1959.3999999999999,17962.8,16.3810636,3858079.9742,1.2876113202219104,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1959.6,17994.199999999997,16.4021754,3871158.4028000003,1.289791935311034,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1959.8,18025.6,16.4232872,3884236.8314,1.2919725504001573,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1960.0,18057.0,16.444399,3897315.26,1.294153165489281,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1960.2,18080.6,16.3795034,3895226.748,1.2938061743956157,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1960.4,18104.199999999997,16.3146078,3893138.236,1.2934591833019504,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1960.6,18127.8,16.2497122,3891049.7240000004,1.293112192208285,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1960.8000000000002,18151.399999999998,16.1848166,3888961.212,1.2927652011146198,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1961.0,18175.0,16.119921,3886872.7,1.2924182100209547,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1961.2000000000003,18335.2,16.187425400000002,3908278.5662000002,1.2959528588729143,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1961.4,18495.4,16.254929800000003,3929684.4324000003,1.2994875077248738,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1961.6000000000001,18655.6,16.322434200000004,3951090.2986,1.3030221565768332,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1961.8000000000002,18815.8,16.3899386,3972496.1648000004,1.3065568054287928,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1962.0,18976.0,16.457443,3993902.031,1.3100914542807522,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1962.2000000000003,19083.600000000002,16.552349800000002,4020419.1188000003,1.314405053399456,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1962.4,19191.2,16.647256600000002,4046936.2066,1.3187186525181596,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1962.6,19298.8,16.7421634,4073453.2944,1.3230322516368633,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1962.8,19406.4,16.8370702,4099970.3822,1.3273458507555669,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1963.0,19514.0,16.931977,4126487.47,1.3316594498742707,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1963.2,19683.2,17.0316554,4154052.737,1.3360707138410177,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1963.4,19852.4,17.1313338,4181618.0039999997,1.3404819778077646,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1963.6,20021.6,17.2310122,4209183.271,1.3448932417745114,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1963.8,20190.8,17.330690599999997,4236748.538,1.3493045057412587,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1964.0,20360.0,17.430369,4264313.805,1.3537157697080056,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1964.2,20566.0,17.5283626,4291360.3952,1.3579752629484942,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1964.3999999999999,20772.0,17.6263562,4318406.9854,1.3622347561889825,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1964.6,20978.0,17.7243498,4345453.5756,1.3664942494294712,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1964.8,21184.0,17.8223434,4372500.1658,1.3707537426699596,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1965.0,21390.0,17.920337,4399546.756,1.3750132359104483,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1965.2,21617.8,18.059778,4433921.6676,1.3803334581742708,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1965.4,21845.6,18.199219,4468296.5792,1.385653680438093,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1965.6,22073.4,18.33866,4502671.4908,1.3909739027019157,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1965.8000000000002,22301.2,18.478101,4537046.402399999,1.396294124965738,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1966.0,22529.0,18.617542,4571421.313999999,1.4016143472295604,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1966.2000000000003,22591.600000000002,18.7183852,4598229.2418,1.4056943594980158,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1966.4,22654.2,18.8192284,4625037.1696,1.409774371766471,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1966.6000000000001,22716.8,18.9200716,4651845.097399999,1.4138543840349262,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1966.8000000000002,22779.4,19.0209148,4678653.0252,1.417934396303382,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1967.0,22842.0,19.121758,4705460.953,1.4220144085718371,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1967.2000000000003,23011.800000000003,19.2218494,4732552.673599999,1.42607899217432,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1967.4,23181.6,19.3219408,4759644.394199999,1.4301435757768024,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1967.6,23351.4,19.4220322,4786736.1148,1.434208159379285,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1967.8,23521.199999999997,19.5221236,4813827.835399999,1.4382727429817677,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1968.0,23691.0,19.622215,4840919.556,1.4423373265842503,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1968.2,23791.8,19.7765742,4879764.7128,1.4480673160384732,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1968.4,23892.6,19.9309334,4918609.8696,1.4537973054926958,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1968.6,23993.4,20.0852926,4957455.0264,1.459527294946919,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1968.8,24094.199999999997,20.2396518,4996300.1832,1.4652572844011416,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1969.0,24195.0,20.394011,5035145.34,1.4709872738553644,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1969.2,24147.6,20.647782,5096053.4734000005,1.4797536372714988,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1969.3999999999999,24100.2,20.901553,5156961.6068,1.488520000687633,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1969.6,24052.8,21.155324,5217869.7402,1.497286364103767,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1969.8,24005.4,21.409095,5278777.8736000005,1.5060527275199016,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1970.0,23958.0,21.662866,5339686.007,1.5148190909360357,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1970.2,24045.2,21.6331956,5344841.856400001,1.5155495435476942,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1970.4,24132.4,21.6035252,5349997.705800001,1.5162799961593523,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1970.6,24219.6,21.5738548,5355153.555199999,1.5170104487710108,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1970.8000000000002,24306.8,21.5441844,5360309.4046,1.5177409013826688,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1971.0,24394.0,21.514514,5365465.254,1.5184713539943273,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1971.2000000000003,24598.0,21.6679074,5406975.279,1.5242894643321128,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1971.4,24802.0,21.821300799999996,5448485.304,1.530107574669898,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1971.6000000000001,25006.0,21.974694200000002,5489995.329,1.5359256850076832,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1971.8000000000002,25210.0,22.128087599999997,5531505.353999999,1.541743795345469,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1972.0,25414.0,22.281481,5573015.379,1.5475619056832541,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1972.2000000000003,25651.600000000002,22.441453199999998,5615432.9018,1.5533963426150272,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1972.4,25889.2,22.6014254,5657850.4246,1.5592307795468,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1972.6,26126.8,22.7613976,5700267.9474,1.5650652164785726,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1972.8,26364.4,22.9213698,5742685.470199999,1.5708996534103454,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1973.0,26602.0,23.081342,5785102.993,1.5767340903421183,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1973.2,26538.800000000003,22.881305,5752302.3486,1.5722320335590476,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1973.4,26475.6,22.681268,5719501.7042,1.5677299767759765,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1973.6,26412.4,22.481231,5686701.059799999,1.5632279199929058,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1973.8,26349.2,22.281194,5653900.4154,1.5587258632098349,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1974.0,26286.0,22.081157,5621099.771,1.554223806426764,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1974.2,26220.000000000004,21.9042202,5592534.806600001,1.550249317129016,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1974.3999999999999,26154.0,21.7272834,5563969.8422,1.5462748278312675,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1974.6,26088.0,21.5503466,5535404.8778,1.542300338533519,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1974.8,26022.0,21.373409799999997,5506839.9134,1.5383258492357708,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1975.0,25956.0,21.196473,5478274.949,1.5343513599380225,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1975.2,26176.4,21.4095786,5532183.4418,1.5418100420737164,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1975.4,26396.8,21.622684200000002,5586091.934599999,1.54926872420941,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1975.6,26617.2,21.8357898,5640000.4274,1.5567274063451038,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1975.8000000000002,26837.6,22.0488954,5693908.9202,1.5641860884807977,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1976.0,27058.0,22.262001,5747817.413,1.5716447706164913,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1976.2000000000003,27246.600000000002,22.348891800000004,5776186.9906,1.5754997257073433,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1976.4,27435.2,22.435782600000003,5804556.5682,1.5793546807981949,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1976.6000000000001,27623.8,22.522673400000002,5832926.1458,1.5832096358890466,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1976.8000000000002,27812.4,22.6095642,5861295.7234,1.5870645909798986,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1977.0,28001.0,22.696455,5889665.301,1.5909195460707501,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1977.2000000000003,28258.000000000004,22.6930462,5900016.7736,1.5923145606495284,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1977.4,28515.0,22.689637400000002,5910368.2462,1.5937095752283064,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1977.6,28772.0,22.6862286,5920719.7188,1.5951045898070846,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1977.8,29029.0,22.6828198,5931071.191399999,1.5964996043858624,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1978.0,29286.0,22.679411,5941422.664,1.5978946189646406,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1978.2,29418.600000000002,22.687274600000002,5954866.487,1.5996973348766204,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1978.4,29551.199999999997,22.695138200000002,5968310.3100000005,1.6015000507886,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1978.6,29683.8,22.703001800000003,5981754.132999999,1.6033027667005795,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1978.8,29816.4,22.7108654,5995197.956,1.6051054826125593,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1979.0,29949.0,22.718729,6008641.779,1.6069081985245388,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1979.2,29881.4,22.4848836,5968624.6944,1.6015119534695021,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1979.3999999999999,29813.8,22.2510382,5928607.6098,1.5961157084144653,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1979.6,29746.199999999997,22.0171928,5888590.5252,1.5907194633594286,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1979.8,29678.600000000002,21.7833474,5848573.4406,1.5853232183043917,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1980.0,29611.0,21.549502,5808556.356,1.579926973249355,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1980.2,29700.000000000004,21.393235,5784129.1244,1.576587221036787,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1980.4,29789.0,21.236967999999997,5759701.8928,1.5732474688242188,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1980.6,29878.0,21.080700999999998,5735274.6612,1.5699077166116506,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1980.8000000000002,29967.0,20.924433999999998,5710847.429599999,1.5665679643990826,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1981.0,30056.0,20.768167,5686420.198,1.5632282121865144,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1981.2000000000003,29886.800000000003,20.515647799999996,5638595.746,1.5565840098632917,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1981.4,29717.6,20.2631286,5590771.294,1.5499398075400688,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1981.6000000000001,29548.4,20.0106094,5542946.842,1.5432956052168456,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1981.8000000000002,29379.199999999997,19.758090199999998,5495122.39,1.536651402893623,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1982.0,29210.0,19.505571,5447297.938,1.5300072005704,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1982.2000000000003,29399.6,19.449609600000002,5443722.9606,1.5295047279925658,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1982.4,29589.2,19.3936482,5440147.983200001,1.5290022554147311,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1982.6,29778.8,19.3376868,5436573.005799999,1.528499782836897,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1982.8,29968.4,19.281725400000003,5432998.0284,1.5279973102590625,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1983.0,30158.0,19.225764,5429423.051,1.527494837681228,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1983.2,30541.600000000002,19.386496,5475973.339,1.5339742727487338,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1983.4,30925.2,19.547228,5522523.627,1.5404537078162395,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1983.6,31308.8,19.70796,5569073.915,1.546933142883745,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1983.8,31692.4,19.868691999999996,5615624.203000001,1.5534125779512509,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1984.0,32076.0,20.029424,5662174.491,1.5598920130187564,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1984.2,32265.4,19.9807652,5660266.1906,1.5596290400509805,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1984.3999999999999,32454.8,19.932106400000002,5658357.8902,1.5593660670832044,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1984.6,32644.2,19.883447599999997,5656449.5898,1.5591030941154285,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1984.8,32833.6,19.8347888,5654541.2894,1.5588401211476524,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1985.0,33023.0,19.78613,5652632.989,1.5585771481798765,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1985.2,33188.4,19.7557912,5654792.3202,1.558874697902766,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1985.4,33353.8,19.7254524,5656951.6514,1.5591722476256549,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1985.6,33519.2,19.6951136,5659110.9826,1.559469797348544,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1985.8000000000002,33684.6,19.6647748,5661270.3138,1.5597673470714335,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1986.0,33850.0,19.634436,5663429.645,1.5600648967943227,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1986.2000000000003,34026.0,19.731437,5695886.0462,1.5645035919742714,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1986.4,34202.0,19.828438,5728342.4474,1.5689422871542198,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1986.6000000000001,34378.0,19.925438999999997,5760798.8486,1.5733809823341685,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1986.8000000000002,34554.0,20.02244,5793255.249799999,1.5778196775141167,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1987.0,34730.0,20.119441,5825711.651,1.5822583726940653,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1987.2000000000003,34956.6,20.2645972,5870677.9969999995,1.5883069775104892,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1987.4,35183.2,20.4097534,5915644.343,1.594355582326913,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1987.6,35409.8,20.554909600000002,5960610.688999999,1.600404187143337,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1987.8,35636.4,20.700065799999997,6005577.035,1.606452791959761,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1988.0,35863.0,20.845222,6050543.381,1.612501396776185,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1988.2,36041.600000000006,20.8665188,6066875.960600001,1.614670461317696,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1988.4,36220.2,20.887815600000003,6083208.540200001,1.6168395258592072,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1988.6,36398.8,20.909112399999998,6099541.1197999995,1.6190085904007183,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1988.8,36577.4,20.9304092,6115873.6994,1.6211776549422294,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1989.0,36756.0,20.951706,6132206.279,1.6233467194837405,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1989.2,36801.200000000004,20.889775200000003,6129956.4646000005,1.6230487920223695,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1989.3999999999999,36846.4,20.8278444,6127706.6502,1.6227508645609983,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1989.6,36891.600000000006,20.7659136,6125456.8358000005,1.622452937099627,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1989.8,36936.8,20.7039828,6123207.0214,1.622155009638256,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1990.0,36982.0,20.642052,6120957.207,1.6218570821768847,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1990.2,36878.391527458545,20.5388864,6109357.109200001,1.6203165975026468,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1990.4,36774.783054917076,20.4357208,6097757.0114,1.6187761128284084,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1990.6,36671.17458237562,20.3325552,6086156.913600001,1.6172356281541704,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1990.8000000000002,36567.56610983416,20.2293896,6074556.8158,1.6156951434799323,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1991.0,36463.9576372927,20.126224,6062956.718,1.6141546588056943,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1991.2000000000003,36619.2259166412,20.1564084,6085210.8758000005,1.617103577609959,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1991.4,36774.4941959897,20.1865928,6107465.033600001,1.6200524964142238,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1991.6000000000001,36929.7624753382,20.2167772,6129719.1914,1.6230014152184884,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1991.8000000000002,37085.0307546867,20.2469616,6151973.349200001,1.625950334022753,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1992.0,37240.2990340352,20.277146,6174227.507,1.6288992528270176,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1992.2000000000003,37344.54626069662,20.2968816,6193952.167200001,1.6314908478641585,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1992.4,37448.79348735804,20.3166172,6213676.8274,1.6340824429012992,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1992.6,37553.04071401946,20.3363528,6233401.487600001,1.63667403793844,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1992.8,37657.28794068088,20.3560884,6253126.147799999,1.6392656329755808,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1993.0,37761.5351673423,20.375824,6272850.808,1.6418572280127215,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1993.2,37970.684128272376,20.3912574,6291136.5034,1.6442416219378404,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1993.4,38179.83308920246,20.4066908,6309422.1988,1.6466260158629589,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
USA,1993.6,38388.98205013254,20.4221242,6327707.8942,1.6490104097880773,https://hatscripts.github.io/circle-flags/flags/us.svg,Developed
